longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,ocean_proximity,outlier
-117.43,33.96,28.0,3747.0,651.0,2399.0,646.0,3.8682,116500.0,INLAND,1
-117.44,33.95,31.0,914.0,177.0,556.0,161.0,3.7344,115300.0,INLAND,1
-117.4,33.95,46.0,2189.0,423.0,866.0,389.0,3.1384,111500.0,INLAND,1
-117.4,33.95,32.0,1979.0,491.0,954.0,444.0,2.4408,117300.0,INLAND,1
-117.41,33.95,37.0,1586.0,283.0,675.0,305.0,2.9583,132100.0,INLAND,1
-117.41,33.95,37.0,1462.0,257.0,849.0,287.0,3.0542,123900.0,INLAND,1
-117.42,33.96,33.0,2275.0,469.0,1691.0,459.0,2.7452,98100.0,INLAND,1
-117.41,33.96,27.0,2341.0,418.0,1272.0,415.0,3.0208,112700.0,INLAND,1
-117.38,33.96,30.0,3153.0,623.0,1544.0,575.0,3.4491,133800.0,INLAND,1
-117.39,33.95,36.0,1380.0,269.0,598.0,262.0,3.1667,122900.0,INLAND,1
-117.39,33.95,35.0,1599.0,284.0,721.0,287.0,4.125,120700.0,INLAND,1
-117.37,33.95,32.0,2215.0,351.0,771.0,311.0,4.3542,142600.0,INLAND,1
-117.37,33.94,20.0,1682.0,296.0,706.0,291.0,4.0966,140100.0,INLAND,1
-117.38,33.94,21.0,2468.0,380.0,1164.0,385.0,4.0625,136800.0,INLAND,1
-117.39,33.93,26.0,3014.0,494.0,1832.0,485.0,4.8333,127900.0,INLAND,1
-117.39,33.95,35.0,3306.0,680.0,1742.0,673.0,3.7109,109100.0,INLAND,1
-117.4,33.94,30.0,1198.0,251.0,1019.0,214.0,3.0509,82700.0,INLAND,1
-117.4,33.93,35.0,1468.0,298.0,1168.0,261.0,2.2222,81300.0,INLAND,1
-117.4,33.94,37.0,987.0,187.0,551.0,191.0,3.5865,112000.0,INLAND,1
-117.4,33.94,42.0,943.0,171.0,466.0,203.0,3.1458,116000.0,INLAND,1
-117.41,33.94,33.0,2074.0,476.0,911.0,420.0,2.87,117600.0,INLAND,1
-117.41,33.94,29.0,3181.0,714.0,1603.0,706.0,3.25,112500.0,INLAND,1
-117.42,33.93,32.0,2885.0,595.0,1509.0,590.0,3.1795,125600.0,INLAND,1
-117.42,33.94,26.0,2420.0,532.0,1383.0,469.0,3.5403,113500.0,INLAND,1
-117.42,33.94,35.0,1764.0,325.0,1094.0,353.0,4.1528,113900.0,INLAND,1
-117.43,33.95,36.0,2284.0,444.0,1425.0,405.0,4.0526,104500.0,INLAND,1
-117.43,33.93,36.0,2386.0,396.0,1176.0,374.0,4.5122,113300.0,INLAND,1
-117.43,33.93,31.0,1273.0,262.0,686.0,254.0,2.4922,109400.0,INLAND,1
-117.44,33.93,34.0,1577.0,272.0,880.0,284.0,4.6327,116000.0,INLAND,1
-117.44,33.94,32.0,2349.0,452.0,1479.0,425.0,3.9118,114100.0,INLAND,1
-117.44,33.94,30.0,2992.0,516.0,1521.0,507.0,3.9128,126900.0,INLAND,1
-117.44,33.94,32.0,1814.0,320.0,903.0,306.0,4.1776,118700.0,INLAND,1
-117.44,33.93,33.0,1371.0,236.0,715.0,227.0,4.375,129900.0,INLAND,1
-117.44,33.92,33.0,2433.0,525.0,1466.0,517.0,3.0437,110800.0,INLAND,1
-117.45,33.91,29.0,2320.0,422.0,1358.0,415.0,3.7333,121400.0,INLAND,1
-117.45,33.92,35.0,2552.0,588.0,1840.0,551.0,2.2548,113300.0,INLAND,1
-117.39,33.92,25.0,2886.0,583.0,2327.0,577.0,2.3851,113700.0,INLAND,1
-117.4,34.01,25.0,1858.0,366.0,1311.0,331.0,2.7083,87800.0,INLAND,1
-117.41,34.01,34.0,1231.0,216.0,841.0,199.0,2.6442,92000.0,INLAND,1
-117.43,34.02,33.0,3084.0,570.0,1753.0,449.0,3.05,97800.0,INLAND,1
-117.4,34.0,24.0,2316.0,599.0,1829.0,532.0,1.6955,86800.0,INLAND,1
-117.4,34.0,31.0,1192.0,307.0,1013.0,283.0,2.0742,76200.0,INLAND,1
-117.41,34.0,38.0,2228.0,571.0,1697.0,530.0,1.9052,83400.0,INLAND,1
-117.43,33.98,21.0,2634.0,421.0,1376.0,406.0,4.2589,152200.0,INLAND,1
-117.45,34.01,26.0,3042.0,598.0,1720.0,551.0,2.76,95200.0,INLAND,1
-117.43,34.01,34.0,2101.0,426.0,1150.0,377.0,3.0909,98300.0,INLAND,1
-117.41,34.0,26.0,2372.0,621.0,1647.0,612.0,1.4719,88600.0,INLAND,1
-117.42,34.0,32.0,1617.0,346.0,1153.0,385.0,3.016,96600.0,INLAND,1
-117.43,33.99,18.0,3307.0,547.0,1738.0,457.0,4.566,116900.0,INLAND,1
-117.5,34.0,15.0,1929.0,317.0,1237.0,316.0,4.4063,128500.0,INLAND,1
-117.49,33.99,21.0,2050.0,392.0,1153.0,336.0,4.84,116400.0,INLAND,1
-117.48,33.98,20.0,2451.0,475.0,1785.0,456.0,3.3966,115000.0,INLAND,1
-117.49,33.98,17.0,2727.0,462.0,1691.0,448.0,4.8371,160600.0,INLAND,1
-117.5,33.98,21.0,2394.0,416.0,1291.0,381.0,4.2099,138700.0,INLAND,1
-117.48,34.01,23.0,2000.0,376.0,1361.0,388.0,4.369,121100.0,INLAND,1
-117.49,34.02,35.0,2051.0,427.0,1466.0,425.0,3.6711,108200.0,INLAND,1
-117.49,34.02,21.0,3736.0,738.0,2021.0,640.0,4.4545,142400.0,INLAND,1
-117.53,33.97,34.0,1293.0,215.0,774.0,217.0,3.8906,141000.0,INLAND,1
-117.53,33.97,29.0,1430.0,273.0,872.0,283.0,4.0833,141000.0,INLAND,1
-117.6,33.94,26.0,2925.0,575.0,1921.0,501.0,3.1859,153100.0,INLAND,1
-117.55,33.95,17.0,3196.0,444.0,1581.0,462.0,5.9333,229400.0,INLAND,1
-117.55,33.89,25.0,2999.0,439.0,1396.0,458.0,5.6973,164800.0,INLAND,1
-117.55,33.92,24.0,2807.0,501.0,1653.0,509.0,4.8167,163300.0,INLAND,1
-117.55,33.9,21.0,1839.0,324.0,871.0,307.0,3.4459,198800.0,INLAND,1
-117.57,33.91,22.0,2620.0,396.0,1324.0,362.0,5.3735,214600.0,INLAND,1
-117.5,33.92,31.0,2529.0,513.0,1504.0,426.0,2.9821,115600.0,INLAND,1
-117.5,33.92,28.0,2101.0,337.0,1061.0,348.0,4.55,146800.0,INLAND,1
-117.46,33.95,34.0,1565.0,296.0,1142.0,328.0,3.6979,99600.0,INLAND,1
-117.48,33.94,19.0,1891.0,465.0,1693.0,416.0,2.7813,112900.0,INLAND,1
-117.48,33.94,29.0,1625.0,336.0,1046.0,320.0,3.1985,117300.0,INLAND,1
-117.49,33.94,28.0,2787.0,490.0,1684.0,467.0,4.0256,127100.0,INLAND,1
-117.47,33.93,33.0,919.0,208.0,724.0,235.0,3.4028,110500.0,INLAND,1
-117.47,33.94,34.0,2086.0,417.0,1501.0,395.0,3.2311,105600.0,INLAND,1
-117.46,33.94,35.0,1566.0,294.0,1056.0,279.0,3.5227,105400.0,INLAND,1
-117.48,33.93,31.0,2191.0,459.0,1564.0,450.0,2.6776,122000.0,INLAND,1
-117.49,33.93,26.0,2970.0,576.0,2156.0,558.0,3.9522,124600.0,INLAND,1
-117.47,33.91,21.0,3491.0,760.0,1920.0,669.0,2.2241,127300.0,INLAND,1
-117.48,33.91,22.0,3611.0,666.0,1869.0,649.0,4.2207,141100.0,INLAND,1
-117.51,33.88,24.0,3044.0,602.0,2541.0,564.0,4.131,123800.0,INLAND,1
-117.53,33.88,22.0,2855.0,667.0,2453.0,624.0,3.1312,91000.0,INLAND,1
-117.56,33.88,36.0,838.0,210.0,722.0,180.0,2.4861,96200.0,INLAND,1
-117.58,33.89,14.0,1731.0,404.0,1269.0,351.0,2.3654,107900.0,INLAND,1
-117.55,33.88,19.0,2472.0,618.0,2143.0,610.0,2.2372,108800.0,INLAND,1
-117.57,33.87,33.0,2076.0,517.0,1374.0,480.0,2.2197,138200.0,INLAND,1
-117.56,33.88,40.0,1196.0,294.0,1052.0,258.0,2.0682,113000.0,INLAND,1
-117.57,33.88,35.0,1755.0,446.0,1453.0,428.0,2.316,119400.0,INLAND,1
-117.57,33.88,39.0,679.0,164.0,769.0,179.0,2.3036,110600.0,INLAND,1
-117.58,33.88,16.0,1739.0,478.0,1235.0,420.0,2.2969,116100.0,INLAND,1
-117.57,33.87,27.0,1786.0,287.0,939.0,278.0,5.1929,165000.0,INLAND,1
-117.58,33.87,17.0,2772.0,449.0,1685.0,461.0,5.0464,163900.0,INLAND,1
-117.58,33.87,34.0,1511.0,272.0,773.0,265.0,3.5313,142100.0,INLAND,1
-117.6,33.86,23.0,2949.0,473.0,1671.0,477.0,5.195,161000.0,INLAND,1
-117.52,33.83,22.0,2397.0,400.0,1347.0,403.0,4.46,189800.0,INLAND,1
-117.52,33.82,14.0,3776.0,580.0,1877.0,559.0,5.1365,215000.0,INLAND,1
-117.36,33.88,15.0,2857.0,421.0,1361.0,382.0,4.6875,189800.0,INLAND,1
-117.34,33.89,17.0,2678.0,394.0,1225.0,367.0,5.363,211300.0,INLAND,1
-117.26,33.86,16.0,1171.0,235.0,659.0,216.0,3.1103,110000.0,INLAND,1
-117.33,33.87,14.0,2300.0,335.0,1001.0,311.0,5.1045,161300.0,INLAND,1
-117.4,33.76,8.0,1954.0,330.0,973.0,321.0,4.4875,249100.0,INLAND,1
-117.32,33.96,19.0,3216.0,666.0,1363.0,629.0,3.7585,144500.0,INLAND,1
-117.31,33.97,28.0,3420.0,691.0,1502.0,656.0,3.4896,140300.0,INLAND,1
-117.35,34.01,23.0,3707.0,769.0,1938.0,658.0,2.725,95300.0,INLAND,1
-117.34,34.02,28.0,2683.0,708.0,2047.0,636.0,2.275,85400.0,INLAND,1
-117.32,34.01,23.0,3021.0,527.0,1580.0,533.0,4.4063,129900.0,INLAND,1
-117.24,33.94,15.0,1569.0,423.0,1123.0,369.0,1.6111,113900.0,INLAND,1
-117.23,33.94,8.0,2405.0,537.0,1594.0,517.0,3.0789,114200.0,INLAND,1
-117.16,33.92,12.0,3236.0,502.0,1610.0,502.0,4.7568,143500.0,INLAND,1
-117.2,33.83,14.0,1265.0,230.0,621.0,173.0,3.6618,161300.0,INLAND,1
-117.22,33.66,12.0,1869.0,356.0,1007.0,323.0,3.125,117200.0,<1H OCEAN,1
-117.11,33.83,14.0,2715.0,500.0,1540.0,464.0,3.8036,139600.0,INLAND,1
-117.11,33.78,13.0,1914.0,339.0,930.0,304.0,4.1875,161200.0,INLAND,1
-117.06,33.78,17.0,2813.0,565.0,1345.0,488.0,2.5847,145300.0,INLAND,1
-117.09,33.71,13.0,1974.0,426.0,1276.0,408.0,1.972,90500.0,INLAND,1
-117.16,33.73,10.0,2381.0,454.0,1323.0,477.0,2.6322,140700.0,INLAND,1
-117.23,33.79,17.0,3318.0,759.0,2016.0,673.0,2.2969,89300.0,INLAND,1
-117.32,33.8,11.0,3196.0,576.0,1757.0,552.0,4.0982,173300.0,INLAND,1
-117.31,33.75,19.0,3173.0,678.0,2204.0,606.0,2.1484,129200.0,<1H OCEAN,1
-117.27,33.77,16.0,2876.0,576.0,1859.0,545.0,2.0878,101300.0,<1H OCEAN,1
-117.29,33.72,19.0,2248.0,427.0,1207.0,368.0,2.817,110000.0,<1H OCEAN,1
-117.34,33.71,10.0,2591.0,486.0,1255.0,425.0,3.1513,154300.0,<1H OCEAN,1
-117.25,33.65,10.0,1652.0,316.0,725.0,233.0,3.5125,155600.0,<1H OCEAN,1
-117.19,33.64,12.0,1481.0,265.0,757.0,243.0,3.235,210700.0,<1H OCEAN,1
-116.89,33.73,15.0,2094.0,316.0,937.0,277.0,5.3623,201300.0,INLAND,1
-116.9,33.74,14.0,2281.0,426.0,894.0,430.0,2.3712,127900.0,INLAND,1
-116.95,33.75,19.0,2238.0,573.0,1190.0,507.0,2.0714,85800.0,INLAND,1
-116.93,33.74,15.0,3757.0,666.0,1693.0,654.0,3.6806,112800.0,INLAND,1
-116.95,33.74,20.0,2233.0,431.0,1024.0,399.0,2.4554,89400.0,INLAND,1
-116.95,33.74,18.0,1996.0,405.0,1270.0,400.0,2.7083,91200.0,INLAND,1
-116.94,33.74,19.0,2901.0,445.0,1414.0,475.0,4.6406,118900.0,INLAND,1
-116.93,33.73,13.0,3603.0,573.0,1644.0,515.0,4.0433,132300.0,INLAND,1
-116.97,33.74,31.0,2712.0,628.0,1519.0,629.0,1.942,86200.0,INLAND,1
-117.02,33.76,20.0,1317.0,203.0,453.0,158.0,2.8393,120700.0,INLAND,1
-116.98,33.83,15.0,2228.0,472.0,653.0,350.0,2.683,139300.0,INLAND,1
-116.95,33.79,20.0,2399.0,546.0,1726.0,542.0,1.8845,77700.0,INLAND,1
-116.97,33.78,24.0,2680.0,606.0,1728.0,527.0,2.535,74800.0,INLAND,1
-116.88,33.74,20.0,3111.0,623.0,1000.0,508.0,1.5982,140000.0,INLAND,1
-116.89,33.75,23.0,2719.0,538.0,930.0,485.0,2.0154,81700.0,INLAND,1
-116.86,33.73,13.0,2604.0,443.0,978.0,417.0,2.933,170700.0,INLAND,1
-117.06,34.0,33.0,1575.0,326.0,879.0,282.0,2.5357,94400.0,INLAND,1
-116.99,33.99,22.0,4227.0,658.0,1849.0,619.0,4.7356,195900.0,INLAND,1
-117.11,33.98,25.0,1254.0,312.0,715.0,301.0,2.7344,149000.0,INLAND,1
-116.96,33.94,22.0,1999.0,497.0,1304.0,479.0,1.4063,81900.0,INLAND,1
-116.77,33.92,19.0,2307.0,525.0,1266.0,437.0,1.6875,63000.0,INLAND,1
-116.81,33.9,17.0,2009.0,469.0,820.0,381.0,1.3286,81800.0,INLAND,1
-116.98,33.94,27.0,3459.0,640.0,1760.0,654.0,3.4545,89800.0,INLAND,1
-116.98,33.93,40.0,2277.0,498.0,1391.0,453.0,1.9472,73200.0,INLAND,1
-116.97,33.94,29.0,3197.0,632.0,1722.0,603.0,3.0432,91200.0,INLAND,1
-116.9,33.98,30.0,3915.0,672.0,1820.0,643.0,3.6339,98600.0,INLAND,1
-116.87,33.91,37.0,1858.0,361.0,1632.0,310.0,2.7536,73100.0,INLAND,1
-116.72,33.56,13.0,3166.0,682.0,1250.0,475.0,2.355,122900.0,INLAND,1
-116.53,33.95,18.0,2990.0,648.0,1280.0,532.0,2.625,68200.0,INLAND,1
-116.47,33.94,18.0,2233.0,471.0,919.0,388.0,3.2578,85200.0,INLAND,1
-116.56,33.83,36.0,1765.0,399.0,451.0,264.0,2.6083,321900.0,INLAND,1
-116.57,33.76,25.0,2616.0,547.0,581.0,343.0,3.1364,301600.0,INLAND,1
-116.47,33.78,27.0,1781.0,441.0,759.0,340.0,3.3162,113600.0,INLAND,1
-116.41,33.74,25.0,2475.0,476.0,910.0,387.0,3.3639,168800.0,INLAND,1
-116.3,33.68,10.0,2387.0,481.0,863.0,304.0,2.8882,137500.0,INLAND,1
-116.31,33.67,15.0,2214.0,410.0,1152.0,350.0,2.9187,93400.0,INLAND,1
-116.24,33.73,14.0,2774.0,566.0,1530.0,505.0,3.0682,104100.0,INLAND,1
-116.22,33.73,38.0,1695.0,352.0,1279.0,305.0,2.1217,68500.0,INLAND,1
-116.23,33.73,29.0,1133.0,221.0,918.0,239.0,2.8648,72100.0,INLAND,1
-116.11,33.64,20.0,1273.0,354.0,1548.0,355.0,2.0871,84700.0,INLAND,1
-116.2,33.63,23.0,1152.0,273.0,1077.0,235.0,2.5,96300.0,INLAND,1
-116.21,33.66,19.0,1596.0,295.0,1201.0,282.0,3.8846,100900.0,INLAND,1
-115.84,33.49,20.0,1660.0,379.0,637.0,250.0,2.0347,68900.0,INLAND,1
-115.58,33.88,21.0,1161.0,282.0,724.0,186.0,3.1827,71700.0,INLAND,1
-114.65,33.6,28.0,1678.0,322.0,666.0,256.0,2.9653,94900.0,INLAND,1
-114.57,33.57,20.0,1454.0,326.0,624.0,262.0,1.925,65500.0,INLAND,1
-114.58,33.63,29.0,1387.0,236.0,671.0,239.0,3.3438,74000.0,INLAND,1
-114.58,33.61,25.0,2907.0,680.0,1841.0,633.0,2.6768,82400.0,INLAND,1
-114.6,33.6,21.0,1988.0,483.0,1182.0,437.0,1.625,62000.0,INLAND,1
-121.43,38.57,38.0,2507.0,446.0,888.0,448.0,4.0972,163700.0,INLAND,1
-121.42,38.57,38.0,1878.0,338.0,710.0,342.0,3.7731,161400.0,INLAND,1
-121.44,38.58,43.0,1806.0,339.0,764.0,341.0,3.9271,147100.0,INLAND,1
-121.43,38.57,46.0,2443.0,476.0,939.0,457.0,3.5893,142000.0,INLAND,1
-121.44,38.58,42.0,2334.0,435.0,892.0,446.0,3.0208,148800.0,INLAND,1
-121.45,38.58,44.0,2314.0,415.0,796.0,388.0,3.4914,153900.0,INLAND,1
-121.45,38.57,48.0,1962.0,356.0,704.0,362.0,3.5313,147900.0,INLAND,1
-121.46,38.58,40.0,1394.0,397.0,689.0,353.0,1.7765,109800.0,INLAND,1
-121.47,38.57,39.0,1360.0,368.0,589.0,338.0,2.1691,150000.0,INLAND,1
-121.45,38.57,52.0,2006.0,412.0,825.0,384.0,3.2963,236100.0,INLAND,1
-121.46,38.56,52.0,1750.0,372.0,764.0,369.0,2.9191,111800.0,INLAND,1
-121.46,38.57,52.0,1917.0,367.0,722.0,358.0,3.1484,158900.0,INLAND,1
-121.43,38.56,41.0,1105.0,227.0,443.0,210.0,3.1827,131700.0,INLAND,1
-121.44,38.56,45.0,2423.0,466.0,873.0,438.0,3.7167,131900.0,INLAND,1
-121.43,38.56,46.0,1316.0,244.0,452.0,245.0,3.0938,137800.0,INLAND,1
-121.44,38.55,46.0,1698.0,383.0,726.0,386.0,2.9821,97000.0,INLAND,1
-121.47,38.56,44.0,1986.0,573.0,1044.0,490.0,1.7328,88100.0,INLAND,1
-121.48,38.56,44.0,1151.0,263.0,518.0,258.0,2.0089,113600.0,INLAND,1
-121.48,38.56,46.0,1476.0,344.0,688.0,353.0,2.7316,134700.0,INLAND,1
-121.48,38.57,38.0,1145.0,324.0,596.0,288.0,1.78,114300.0,INLAND,1
-121.49,38.56,35.0,1521.0,457.0,987.0,455.0,1.9013,86900.0,INLAND,1
-121.5,38.57,41.0,1124.0,344.0,807.0,316.0,1.4712,94600.0,INLAND,1
-121.5,38.57,44.0,1375.0,351.0,766.0,321.0,2.1719,87500.0,INLAND,1
-121.51,38.55,45.0,3032.0,631.0,1341.0,597.0,2.8417,137900.0,INLAND,1
-121.51,38.55,46.0,1485.0,278.0,531.0,291.0,2.7885,137200.0,INLAND,1
-121.49,38.54,47.0,2313.0,536.0,779.0,442.0,2.5639,123000.0,INLAND,1
-121.5,38.54,44.0,1167.0,201.0,452.0,209.0,3.7344,179800.0,INLAND,1
-121.46,38.55,40.0,2077.0,435.0,1454.0,385.0,2.0074,57000.0,INLAND,1
-121.42,38.54,29.0,1407.0,265.0,556.0,235.0,3.0521,108000.0,INLAND,1
-121.43,38.54,43.0,2084.0,417.0,912.0,410.0,2.9769,92700.0,INLAND,1
-121.43,38.54,44.0,1879.0,359.0,791.0,345.0,3.15,101500.0,INLAND,1
-121.44,38.54,44.0,2570.0,509.0,1145.0,503.0,2.5694,92400.0,INLAND,1
-121.42,38.54,18.0,2525.0,501.0,1726.0,468.0,2.398,87600.0,INLAND,1
-121.42,38.54,29.0,2358.0,493.0,1071.0,470.0,2.925,94300.0,INLAND,1
-121.44,38.54,47.0,2518.0,501.0,1308.0,471.0,2.5389,75700.0,INLAND,1
-121.41,38.53,35.0,2061.0,371.0,1110.0,342.0,3.1944,79000.0,INLAND,1
-121.41,38.53,37.0,1058.0,224.0,588.0,231.0,2.9737,72100.0,INLAND,1
-121.42,38.53,37.0,1958.0,367.0,1171.0,366.0,2.8298,71200.0,INLAND,1
-121.42,38.53,36.0,1581.0,288.0,832.0,291.0,3.4083,71800.0,INLAND,1
-121.43,38.53,36.0,1488.0,294.0,846.0,279.0,3.1208,82700.0,INLAND,1
-121.43,38.53,36.0,2430.0,426.0,1199.0,437.0,3.1667,81900.0,INLAND,1
-121.44,38.53,37.0,1951.0,432.0,1089.0,411.0,2.3272,80600.0,INLAND,1
-121.42,38.52,32.0,2828.0,556.0,1655.0,485.0,2.5574,72600.0,INLAND,1
-121.43,38.52,43.0,2089.0,399.0,955.0,385.0,2.5898,72100.0,INLAND,1
-121.44,38.52,38.0,2080.0,388.0,995.0,380.0,2.7697,76600.0,INLAND,1
-121.5,38.53,39.0,3184.0,593.0,1188.0,572.0,4.6923,192000.0,INLAND,1
-121.5,38.53,37.0,3642.0,684.0,1508.0,657.0,3.5231,114300.0,INLAND,1
-121.51,38.53,34.0,1613.0,265.0,631.0,266.0,4.25,191900.0,INLAND,1
-121.51,38.53,36.0,2603.0,408.0,966.0,419.0,5.3135,216600.0,INLAND,1
-121.5,38.52,37.0,2008.0,466.0,1261.0,427.0,2.2574,59100.0,INLAND,1
-121.51,38.51,33.0,2918.0,439.0,1085.0,427.0,5.5208,171300.0,INLAND,1
-121.51,38.52,30.0,3236.0,588.0,1167.0,569.0,4.0972,181400.0,INLAND,1
-121.48,38.53,38.0,1451.0,315.0,786.0,340.0,2.3487,101600.0,INLAND,1
-121.49,38.53,40.0,2966.0,536.0,1225.0,505.0,3.125,130600.0,INLAND,1
-121.49,38.54,37.0,1655.0,393.0,841.0,355.0,1.6932,78400.0,INLAND,1
-121.48,38.53,43.0,1378.0,280.0,708.0,280.0,2.3542,103900.0,INLAND,1
-121.48,38.52,36.0,1824.0,357.0,906.0,356.0,2.9911,96400.0,INLAND,1
-121.49,38.52,37.0,1902.0,413.0,955.0,384.0,3.1014,96800.0,INLAND,1
-121.49,38.53,42.0,1468.0,281.0,571.0,271.0,3.3906,124200.0,INLAND,1
-121.48,38.53,37.0,1704.0,361.0,902.0,356.0,1.9837,62300.0,INLAND,1
-121.49,38.5,32.0,2364.0,439.0,1331.0,449.0,3.319,84500.0,INLAND,1
-121.49,38.5,30.0,1715.0,271.0,842.0,263.0,3.0313,87900.0,INLAND,1
-121.5,38.5,29.0,2049.0,330.0,787.0,309.0,3.7414,98500.0,INLAND,1
-121.49,38.51,30.0,3166.0,607.0,1857.0,579.0,3.1768,79500.0,INLAND,1
-121.51,38.54,34.0,2815.0,479.0,1075.0,471.0,3.9792,164800.0,INLAND,1
-121.52,38.53,31.0,3089.0,585.0,1366.0,561.0,4.2885,160300.0,INLAND,1
-121.52,38.53,30.0,3377.0,623.0,1289.0,594.0,3.5737,171200.0,INLAND,1
-121.51,38.49,21.0,4426.0,790.0,1856.0,761.0,4.1,158300.0,INLAND,1
-121.53,38.5,17.0,3087.0,477.0,1365.0,495.0,6.4667,216800.0,INLAND,1
-121.48,38.52,34.0,2561.0,497.0,1583.0,530.0,3.1583,95800.0,INLAND,1
-121.48,38.51,24.0,979.0,201.0,723.0,205.0,2.5926,72300.0,INLAND,1
-121.49,38.49,26.0,1557.0,301.0,986.0,300.0,2.6613,77700.0,INLAND,1
-121.47,38.48,25.0,2969.0,551.0,1745.0,487.0,2.6382,76200.0,INLAND,1
-121.47,38.48,24.0,2359.0,462.0,2048.0,476.0,3.2702,67300.0,INLAND,1
-121.45,38.54,38.0,1865.0,384.0,1052.0,354.0,1.7891,60500.0,INLAND,1
-121.45,38.53,38.0,1746.0,388.0,1142.0,315.0,1.7714,69900.0,INLAND,1
-121.45,38.53,34.0,1893.0,415.0,884.0,395.0,2.1679,75400.0,INLAND,1
-121.45,38.53,34.0,1717.0,354.0,848.0,306.0,2.4741,87000.0,INLAND,1
-121.46,38.54,39.0,1453.0,324.0,843.0,281.0,1.7692,63900.0,INLAND,1
-121.46,38.54,36.0,1825.0,411.0,1226.0,391.0,1.5292,55700.0,INLAND,1
-121.46,38.51,18.0,2123.0,606.0,1576.0,599.0,1.5735,110000.0,INLAND,1
-121.45,38.5,25.0,3033.0,665.0,1559.0,627.0,2.7101,99500.0,INLAND,1
-121.47,38.5,17.0,1895.0,424.0,620.0,417.0,1.7188,137500.0,INLAND,1
-121.45,38.52,37.0,1705.0,325.0,827.0,326.0,2.6288,71200.0,INLAND,1
-121.45,38.52,37.0,1477.0,321.0,888.0,312.0,2.5592,70300.0,INLAND,1
-121.46,38.51,32.0,2437.0,592.0,1596.0,557.0,1.68,84100.0,INLAND,1
-121.46,38.52,34.0,1279.0,285.0,963.0,268.0,2.71,65600.0,INLAND,1
-121.44,38.5,27.0,2527.0,439.0,1089.0,415.0,4.088,96800.0,INLAND,1
-121.44,38.5,20.0,2033.0,586.0,1281.0,521.0,1.4007,97500.0,INLAND,1
-121.45,38.49,34.0,3573.0,662.0,1540.0,620.0,3.5323,109800.0,INLAND,1
-121.45,38.48,28.0,2780.0,510.0,1638.0,533.0,2.9571,103100.0,INLAND,1
-121.45,38.48,24.0,1766.0,340.0,1028.0,372.0,3.5402,98700.0,INLAND,1
-121.39,38.51,19.0,1808.0,375.0,758.0,320.0,2.0062,92000.0,INLAND,1
-121.38,38.55,23.0,2790.0,430.0,1407.0,460.0,4.3288,133700.0,INLAND,1
-121.38,38.55,26.0,1532.0,264.0,781.0,285.0,4.6944,130900.0,INLAND,1
-121.39,38.55,25.0,2171.0,431.0,1053.0,422.0,3.5278,126200.0,INLAND,1
-121.39,38.55,18.0,1734.0,467.0,783.0,447.0,1.9044,154300.0,INLAND,1
-121.4,38.55,26.0,2697.0,398.0,1088.0,389.0,5.0,142500.0,INLAND,1
-121.41,38.55,14.0,2534.0,705.0,1495.0,583.0,1.9167,156300.0,INLAND,1
-121.4,38.55,19.0,2497.0,494.0,748.0,442.0,2.925,142400.0,INLAND,1
-121.44,38.6,16.0,2987.0,864.0,1240.0,755.0,2.8231,137500.0,INLAND,1
-121.4,38.57,25.0,2022.0,295.0,639.0,278.0,5.8416,297600.0,INLAND,1
-121.42,38.6,35.0,1166.0,193.0,574.0,190.0,2.2452,102800.0,INLAND,1
-121.42,38.6,36.0,1327.0,209.0,613.0,230.0,3.8672,111400.0,INLAND,1
-121.43,38.61,33.0,2289.0,576.0,1100.0,503.0,2.1694,95700.0,INLAND,1
-121.41,38.61,36.0,3099.0,605.0,1322.0,623.0,3.4784,105500.0,INLAND,1
-121.39,38.61,36.0,2396.0,536.0,1225.0,515.0,2.9559,136600.0,INLAND,1
-121.4,38.61,37.0,1994.0,347.0,782.0,355.0,4.1488,136400.0,INLAND,1
-121.38,38.59,36.0,1239.0,237.0,764.0,222.0,3.0156,103000.0,INLAND,1
-121.39,38.59,33.0,2091.0,468.0,1053.0,470.0,2.2264,108100.0,INLAND,1
-121.39,38.59,34.0,1151.0,234.0,563.0,251.0,2.8,113600.0,INLAND,1
-121.4,38.59,25.0,2228.0,534.0,1130.0,481.0,2.5363,124600.0,INLAND,1
-121.4,38.59,18.0,2614.0,624.0,1181.0,616.0,2.0432,156800.0,INLAND,1
-121.38,38.59,36.0,2253.0,434.0,1018.0,426.0,3.2596,98700.0,INLAND,1
-121.39,38.58,36.0,2019.0,369.0,878.0,356.0,2.8462,93400.0,INLAND,1
-121.37,38.6,35.0,3137.0,544.0,1312.0,549.0,3.788,136800.0,INLAND,1
-121.38,38.61,34.0,2888.0,496.0,1168.0,479.0,3.6053,148600.0,INLAND,1
-121.37,38.59,36.0,2523.0,401.0,927.0,398.0,3.5179,207800.0,INLAND,1
-121.38,38.58,38.0,2968.0,475.0,1176.0,454.0,5.0497,191700.0,INLAND,1
-121.38,38.59,38.0,1839.0,287.0,685.0,276.0,4.5313,189400.0,INLAND,1
-121.37,38.59,36.0,2388.0,369.0,838.0,356.0,4.775,194100.0,INLAND,1
-121.35,38.61,27.0,3900.0,776.0,1549.0,761.0,2.7788,115700.0,INLAND,1
